V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
-0.105031279,-0.233201818,2.160065598,-0.577909889,0.147628065,0.54290234,0.537120425,-0.312490627,0.962393088,0.361891949,-1.157823556,0.382111307,-1.657254867,0.561369693,-0.461928215,0.33258321,0.402108686,0.116038228,-1.644372833,-0.638973334,0.257367263,0.503326456,-0.125946846,0.77117623,-0.358475363,-1.160972124,-0.16972123,-0.291717962,7449.91,0
-0.141941932,0.024009337,0.954163209,-0.599605757,0.136054744,-0.165098514,0.564541029,-0.070641359,0.27282823,0.429463432,-0.810984669,0.728733982,0.403982276,0.595483361,0.987378348,0.801669705,0.495191233,0.231901215,-0.324843374,-0.017187136,-0.204892951,-0.669344604,0.021538634,0.708800841,-0.215395773,0.191368944,0.038981218,0.119566386,22316.9,0
0.8550982,-0.548100756,0.42720014,-0.592901348,0.136637493,-0.075293393,0.593324752,-0.219735554,0.468284727,0.505229228,-0.946540747,0.844028604,0.606946792,0.889036545,1.174448591,0.740935727,0.303303545,-0.156316814,0.125472855,0.119102311,-0.291618895,-1.490389513,0.065258035,-0.166166835,-0.121895783,1.116965163,-0.371741406,-0.024671536,18907.39,0
-0.035976099,-0.419826281,0.425529749,-2.06455261,1.064727245,2.625414618,2.022291229,-0.373970323,0.94345745,1.046168331,-0.390662879,0.167082131,-0.143383198,0.211115427,0.956161261,0.710643816,-0.007514045,0.122364422,-0.217511247,-0.270515891,-0.346470756,-0.484096253,-0.298818565,2.390293883,-1.07075341,0.872237367,-1.495020877,-3.10025453,16541.33,0
0.909292541,-0.901976649,0.341830971,-1.642740706,0.103090734,0.825533509,0.300413036,-0.138747013,0.545907425,0.497615284,-0.483212099,2.235690717,1.721157448,0.586715664,-0.21862993,-0.397703455,0.409809607,1.398552177,0.2597071,-0.290185104,-0.313801339,-0.912744486,-0.25030864,-2.122475769,0.858669431,-1.527016084,-0.154574792,-0.028216352,4382.09,0
1.048757477,-0.349652472,0.411207408,-0.199570042,0.547314877,0.837011675,0.4817306,-0.154914859,0.592708311,0.530127244,-1.845823381,1.352918267,1.719848308,0.545340358,-0.215288699,0.256071547,0.338664977,-0.080171978,-0.086207237,-0.216207341,-0.175190009,-0.214817075,-0.274312092,-2.024165133,1.448642851,-0.538145853,-0.182187611,-0.08859634,6648.25,0
-0.363683813,-0.559266402,2.226640479,-0.818258886,0.742805707,1.836147014,0.546241289,-0.068271489,1.250978522,0.91343927,-0.013091764,0.697039222,-0.90166491,0.314009198,0.918783841,0.002966927,0.512859635,-0.315068028,-0.865619429,0.018686953,-0.232409975,0.413588941,0.175163948,-2.851142566,0.154521396,1.049532252,0.059516727,-1.324850379,13418.92,0
-0.068335413,-0.255720186,2.326943875,-0.596649754,0.389750198,0.210874893,0.963196239,-0.317086432,0.739253984,0.649405416,-1.033065034,0.354444573,-0.721901675,0.370229663,-0.22916114,0.134111212,0.378292737,-0.007400403,0.203542766,-0.094584897,-0.237138654,-0.374050693,-0.444757805,0.891366508,0.303130595,0.445656977,-0.953843035,-1.61095159,18359.14,0
-0.938722195,-2.827139558,3.008608684,0.317500338,1.244798856,-0.038512736,0.327867062,-0.37087925,2.010301437,1.140679513,-0.950591061,0.77894639,0.936815318,-0.110612045,0.329411661,0.016725819,0.506407931,0.175703746,1.976125176,-2.985208836,-0.653936108,1.11323128,3.591259585,1.228653731,1.654817829,1.961069817,0.607264452,-4.039761419,5624.41,0
0.003011122,-0.279459766,0.997575658,-0.226725979,0.621299606,0.637535619,0.714724674,-0.147710557,0.340415852,0.453398285,-2.50757122,0.371862321,0.059892479,0.6808388,-0.143101953,0.256524269,0.35934882,0.486773836,0.852885622,0.060601983,-0.124212218,-0.160988027,-0.201031788,-1.640011699,0.193643072,-0.546644971,-0.086417124,0.236186058,6780.52,0
1.123369323,-0.940797891,0.557992994,-1.541872398,-0.159716187,0.370053233,0.144208796,-0.155382263,-0.456315256,1.454421014,-0.341655198,0.287952704,0.228483962,0.670856289,0.042127045,0.594693314,0.423932739,0.767210912,0.138614012,-0.306189363,-0.270893782,-0.982281729,0.002885273,-0.968237256,0.165147183,-1.114092942,-0.224878849,-0.042174938,8591.2,0
0.034262356,-0.124298671,1.319030224,-0.646270111,0.275462293,0.068221365,0.645680087,-0.128238932,0.179681623,0.468709511,0.056006696,0.845668165,-0.445615069,0.637811909,0.244667121,0.903175458,0.37406811,0.6267453,-0.042183165,-0.062628783,-0.190890617,-0.592580748,-0.037828014,0.559692914,-0.416237889,0.142557401,0.045641934,0.111203926,9771.4,0
1.035367233,-0.488427308,0.618593358,-0.376627114,0.117375164,0.350990571,0.369345219,-0.14996954,1.014778471,0.517898487,-1.891760079,0.404696398,-0.939313834,0.730423552,0.017064156,0.540556484,0.368771355,0.113113112,0.260733274,-0.28895416,-0.25058206,-0.874394619,-0.047882037,-0.784873498,0.549267201,0.749089667,-0.27738606,-0.081919394,4435.18,0
0.929162272,-0.503640008,1.010480905,-0.018421721,0.00228032,0.60373295,0.269847323,-0.086765093,1.324924992,0.51879451,-1.52480525,0.396097006,-2.208266101,0.70452901,-0.553567553,0.101376702,0.644561686,-0.049626959,-0.425158961,-0.511489561,-0.147599305,-0.072583248,-0.068457644,0.118251479,0.831274264,-0.587445982,-0.167636032,-0.057317611,15133.91,0
-0.189901933,-0.056590911,0.724670372,-0.712957722,0.355359185,0.042228348,0.929032004,-0.231858977,0.405046634,0.775079962,-1.203011631,0.570846616,0.534931937,0.702517476,0.638433489,0.454326566,0.279923794,0.169224068,-0.048411898,-0.130719319,-0.123380168,0.063241241,-0.212717789,-0.088767327,-0.342593051,0.614794213,-0.100317556,0.55600026,21892.55,0
-0.08428295,-0.298190872,1.674427634,-0.697205433,0.16265994,-0.106911627,0.647905604,-0.162625527,0.667760863,0.341311213,-1.174978676,0.489995477,-1.172537779,0.671608299,-0.764556532,0.408884829,0.414814893,-0.039712138,-0.545252181,-0.391392202,-0.163587429,-0.435884322,0.066723935,1.532029004,-0.981353069,0.098952123,-0.285025954,0.339674635,8603.34,0
0.965865158,-0.350191875,0.702715865,-0.082403667,0.23132846,0.385064668,0.479807108,-0.168397789,0.582306482,0.535388899,-0.851450503,1.551249264,0.943544721,0.63416765,-0.262652163,0.083673317,0.512041298,-0.261039091,-0.543231479,-0.29721228,-0.140073402,-0.019914611,-0.096755695,0.273784638,1.090235588,-0.753237447,-0.184119818,-0.056855941,11731.28,0
0.968346481,-0.407052509,0.662653344,-0.530343772,0.055220471,-0.393154193,0.562905333,-0.230713996,0.425076613,0.50645955,-0.431230293,1.330621358,0.884294968,0.858910577,1.045809808,0.511029974,0.379553429,-0.287743285,-0.111004307,-0.103073752,-0.2900401,-1.27333852,0.249946831,1.54916334,-0.13816909,0.635396387,-0.328640392,-0.039851189,788.09,0
-0.204004233,-0.323291652,2.755527241,-0.804863039,0.154089074,0.657168607,0.396596284,-0.047277017,0.59824929,0.31956984,-0.089261336,1.052363967,-0.919087106,0.59883655,-0.811251618,0.579266705,0.362341717,0.26632154,-0.809149187,-0.334029082,-0.077875488,0.113545609,-0.218196455,0.489168855,0.092046571,0.503810899,-0.359634853,0.11678273,20983.98,0
0.947224854,-0.443224184,0.922157212,-0.247485467,0.05266493,0.311724623,0.379367563,-0.158230979,0.806086677,0.481812518,-0.681453587,1.645221691,0.823062589,0.540628659,-0.308480881,0.085687061,0.594249092,-0.316828465,-0.478505421,-0.26402251,-0.121819222,0.119400509,-0.038788362,1.023565885,0.683855358,0.903735834,-0.228812886,-0.06410237,3003.33,0
1.007110253,-0.41830035,0.76681789,-0.274562035,0.063292846,0.056348159,0.435310108,-0.186840972,0.766358951,0.514853723,-1.036248957,1.105287411,0.319698549,0.638281488,-0.30228606,0.301647493,0.446193938,-0.099112789,-0.032701298,-0.253186227,-0.194435593,-0.458413207,-0.020079855,0.929874905,0.683448593,0.597709513,-0.262712898,-0.064300142,11875.63,0
1.102829236,-0.70391986,0.473696593,-0.897805187,-0.04442874,0.072351848,0.287526373,-0.162239598,0.248169675,0.879992397,-1.052071897,-0.041680037,-2.152010554,0.85442458,0.248828985,0.691200409,0.847095098,-0.55916957,0.171576862,-0.237724735,-0.036107354,0.350952254,-0.155784764,0.168780448,0.980168733,-0.056161307,-0.250996393,-0.099501725,6426.49,0
0.206084094,-0.058542374,0.696277103,-0.3963876,0.68128928,0.1439235,1.078312858,-0.315660313,0.502486439,1.494505987,-0.005239582,0.949067392,0.235869932,0.623391531,0.040744366,0.169359295,0.197937121,0.551915348,0.398719431,0.393316053,-0.121997659,0.65185223,-0.166053422,0.074720101,-1.126717823,-1.210435805,-0.051786738,-0.905945919,9981.64,0
0.889529689,-0.503603121,0.934650189,-0.170609624,0.047087713,0.516344424,0.301276392,-0.139317957,0.822782746,0.582746378,-1.511610064,0.599283697,0.535213143,0.65471054,1.799097892,1.187912893,0.16008451,0.776066534,-0.57994168,-0.074649404,-0.063184218,0.094155831,-0.208670777,-0.782551315,0.620759444,-0.758922394,-0.184700516,0.013118385,6828.15,0
-0.157989608,0.081618541,0.981241426,-0.544417939,-0.018355319,0.42506557,0.073872244,-1.109533137,0.501033512,0.597019614,-0.563822222,1.433718815,0.559249703,0.91904329,0.910579965,0.621472557,0.45288047,-0.030035825,-0.583337188,-1.220653882,1.432664426,-1.956222502,0.571460716,1.37398937,1.388577422,0.415910812,0.031433811,0.332079709,21019.31,0
1.037108029,-0.064675299,-0.169835397,-0.160906913,1.164225469,0.337338221,0.671772292,-0.166055438,0.095161474,0.108183262,0.158563869,0.808333097,0.890278264,-0.332472946,0.70380823,1.561482569,1.446557245,1.897121327,-0.566952862,-0.119677013,-0.188490277,-0.455928095,-0.390561114,-2.552703832,1.555998384,-0.462989299,-0.173473036,0.073048741,17779.37,0
0.855927317,-0.502983432,0.925271544,-0.190826061,0.130002202,0.784078602,0.292181061,-0.116550161,0.748093182,0.556151733,-1.215914959,0.932803013,1.215158954,0.600842489,2.04458801,0.899571099,0.218564064,0.36502358,-0.91342539,-0.061872496,-0.049087925,0.256791923,-0.187664602,-1.255047083,0.537017241,-0.689072027,-0.1601633,0.008472169,8736.06,0
0.870446949,-0.422120427,0.504521087,-0.497943567,0.52992399,1.257146576,0.312583984,-0.017064792,0.388468497,0.479521984,0.363561927,1.544717217,-0.063701303,0.735535932,1.899276637,0.210436206,0.765403842,-0.469175927,-1.441362142,-0.382369691,-0.160288479,-0.317035432,0.187748435,-2.210778757,-0.234190302,0.513921143,-0.189082662,-0.095346638,12154.2,0
0.442582916,-0.794105092,0.426045823,0.292284865,0.313559443,1.292838451,0.509361514,-0.088389675,0.282691649,0.822302139,-0.822711538,0.899596906,-0.099766019,0.752660537,-1.20777314,0.778226698,0.269844564,0.362410825,-0.477119101,0.429338909,-0.049000929,-0.291230332,-0.567056317,-2.041129735,0.843702313,0.312309393,-0.297692223,0.040273801,1685.53,0
-0.546490092,-1.669304517,2.215843095,-1.308690745,1.008463666,-0.572943244,0.012451935,-0.132357981,0.084337219,0.896781465,-0.250578142,0.644939353,0.096291958,0.556082745,0.107550413,0.252106085,0.16887423,2.195030836,-1.263161972,-0.180489244,-0.189579263,-0.562281613,0.307769387,0.011812801,-0.458025098,1.524230671,-0.764070918,0.849344786,1922.78,0
0.966478824,-0.455678429,1.092846851,-0.092102576,-0.043212208,0.288536664,0.292887943,-0.140412951,1.087829178,0.534693403,-1.289835429,0.705328388,-0.497662343,0.616130426,0.084913396,0.423834283,0.390733142,0.361546523,-0.413914292,-0.342224006,-0.06983888,0.386024929,-0.158584569,0.86459507,0.979658205,-0.495879385,-0.172849333,-0.030008164,19538.38,0
0.913526229,-0.578587431,0.873019085,-0.546466807,-0.055784221,0.229845253,0.307468406,-0.138488566,0.776561381,0.563068061,-0.057533519,1.287825023,-0.35023634,0.781842543,-0.240352833,0.70410025,0.329963007,0.390163295,0.117689468,-0.141549793,-0.099900667,-0.058071799,-0.075059433,0.845701145,0.248325158,1.970287938,-0.321164629,-0.083957351,15129.63,0
1.024736811,-0.249159812,0.365774242,-0.103798688,0.233912339,-0.268718813,0.517454669,-0.195512653,0.528936727,0.391696581,-0.680717282,0.328595957,-0.885004996,0.325733415,1.383690608,0.856462801,0.714481349,0.752834081,-0.725800587,-0.33180812,-0.128466658,-0.182882626,-0.133297269,0.525914658,1.028266492,-0.774402505,-0.208039921,0.018942668,20755.38,0
0.856121845,-0.475423423,0.698812554,-0.360224889,0.390241523,1.196323051,0.339657239,-0.056930923,0.693235908,0.436128806,-0.363096456,1.858229313,0.855709186,0.638460463,0.893322388,-0.213691603,0.921350788,-0.871572703,-1.447800386,-0.353560993,-0.142748773,0.028222535,0.101471951,-1.480956731,0.18971287,0.857035237,-0.176304231,-0.096735062,13682.6,0
-0.228084653,-0.692967097,2.035390416,-0.36798208,0.600955231,-0.236948043,0.226826919,-0.099095215,0.820836087,0.38256455,-1.397621574,0.676569016,-0.125761048,0.564240125,-0.091300633,0.707716659,0.250530623,0.592458338,-1.098927453,-0.031113857,0.045817113,0.773443192,0.129723783,0.830443822,-0.938118752,-1.323013204,-0.017177549,0.454899551,5176.25,0
-0.165877937,-0.2774015,0.966969493,-0.446036033,1.324496358,2.760031475,0.337752187,0.060659945,1.126539555,0.744794889,-1.397384959,0.743143451,-0.354808998,0.271648034,-1.341435519,-0.06062298,0.528583851,0.181125959,1.397389272,0.047296542,-0.296750848,-0.808203182,-0.171733091,2.228349343,0.109049733,-1.131822068,-0.531982738,-0.07001961,21449.02,0
-0.079058948,-0.451661693,1.412555469,-0.13350743,0.164159915,0.743627772,0.985767903,-0.154941403,0.289777131,0.543970351,-0.076966359,0.66098227,-1.608738287,0.898345805,-0.566327536,0.01590142,0.544555426,0.283059037,0.299372902,0.278061869,-0.041897573,0.276323215,0.362294502,0.374551048,-0.4534437,-0.87528146,-0.3134113,-0.261863602,3274.76,0
0.902710875,-0.539153101,1.265736769,-0.328549188,-0.037229814,0.745208473,0.191824628,-0.069449421,0.944080859,0.550529435,-0.029119451,1.711091164,-0.028086591,0.613530963,-0.306806692,0.508551342,0.394592106,0.201629147,-0.308866855,-0.285752106,-0.107775971,0.098720861,0.023001889,0.138308601,0.160111456,0.726087939,-0.204677299,-0.066374057,13188.11,0
0.977174521,-0.495688686,1.275821138,-0.26775179,-0.10235173,0.300973508,0.243678072,-0.137806912,1.117408762,0.499515133,-1.107685382,1.016105801,0.2794748,0.493759442,0.161872219,0.564841999,0.382718949,0.15966232,-0.249926279,-0.25688979,-0.13957957,-0.095539061,0.006769678,0.930490458,0.344204274,0.698733264,-0.217249582,-0.033358467,20708.35,0
-0.076005077,-0.487520499,1.923465481,-0.407119235,0.000754667,0.696250853,0.53436231,-0.125469037,-0.231373325,0.718732303,-1.123887539,0.546044377,0.656078855,0.570332896,0.684143454,-0.373314138,0.6183162,1.186023053,-0.750825276,-0.222564528,-0.172266915,-0.157365712,0.185025794,0.116578153,-0.127154681,-0.542087675,-0.080059306,0.222274836,19182.44,0
0.321040659,-1.223886167,0.780018949,-0.368208005,-0.233506152,0.612438016,0.388606836,-0.128336072,1.384686023,0.336195422,-1.089167189,0.842208156,-0.584277417,0.562774746,0.050783424,0.290492463,0.613649665,-0.173859247,-0.251243446,0.661145324,-0.071373775,-0.58169224,-0.330604274,0.364144698,-0.305560279,1.84786368,-0.364211057,0.126928087,11447.3,0
-0.158482538,-0.288920255,1.636844117,-0.153105735,0.575456461,0.238911946,0.544933382,-0.093942529,-0.051406063,0.666718928,0.206419275,1.182457343,-0.25012164,1.148459611,1.013436767,0.22662182,0.473109677,0.080815572,0.439030461,0.231549189,-0.233506592,-1.015882868,0.216342836,0.310649753,0.034729479,-1.615995765,0.039200684,0.051470479,308.65,0
-0.134640528,-0.098108511,1.308044002,-0.130119484,0.22736197,0.59673047,0.551073014,-0.051250682,0.249026792,0.67764104,-0.05244812,1.183273401,-0.700598592,0.943203805,-0.50313933,-0.01801739,0.638379009,0.201908116,0.559625832,-0.134124194,-0.094172654,0.334791053,-0.073309292,0.472003941,-0.345713335,-0.679407087,-0.220571068,-0.353530901,17888.42,0
-0.173104493,-0.20206718,0.886683625,-0.221095045,0.165154152,0.253655321,0.586079066,-0.05107266,0.243347659,0.460963979,-1.173184301,0.140950105,-1.952760979,1.444752008,1.833826343,0.262572472,0.564834077,0.293293209,-0.11995387,-0.521289982,-0.027932249,0.411117482,0.284302638,0.093208311,-0.562920797,-0.697466478,-0.249099356,-0.006170634,6620.09,0
0.033405728,-0.280428082,1.126897554,-0.313321725,0.483782824,0.474091876,0.603748643,-0.102104284,0.601257421,0.43370737,-1.919600016,0.083541819,-2.449818197,0.968264542,-0.161592143,0.157081402,0.510725305,0.116330166,-0.233506179,-0.404068054,-0.103821388,0.002468513,-0.10069513,-0.827876038,-0.710420442,-1.011915661,-0.021461175,0.308320762,8965.75,0
-0.166284864,-0.298672959,2.202831514,-0.476003104,0.077649798,0.088665328,0.637993665,-0.197548627,0.814889573,0.603969075,-0.715898701,1.197797807,0.944965365,0.319237889,-0.303619237,0.232143927,0.41362081,0.119020576,-0.339014448,0.238200087,-0.066965548,0.761146444,-0.12999963,2.234610913,-0.243127626,0.862780418,0.13516295,0.138456676,23552.03,0
-1.704516521,2.599199263,-1.205390552,0.503526892,-0.94967396,3.226002265,-2.323094936,-6.027711908,0.273389017,-0.698893089,0.9902738,-0.707780298,-1.89197721,-1.183117215,-0.287686755,-1.230970688,-0.722382799,-0.990629654,-0.169995932,-4.118596471,8.087080028,-6.450353018,6.343132318,-1.0750483,0.349880902,-0.240261075,1.534445136,2.154101888,3059.03,1
-0.470381643,0.588615221,-0.666001006,0.936236962,-0.685168999,-0.494174595,-0.842668255,0.367145429,-1.134016444,-1.080455395,0.877755366,-1.159873111,1.416812311,-1.255125845,0.137143462,-1.410518891,-1.508586703,-1.441832387,1.194660559,0.696546459,0.40630281,0.250747703,-0.208757,-0.184716621,0.825098225,0.240708588,1.098749958,1.340963049,6213.03,1
-1.036999246,-0.189490075,-0.843748938,0.972194576,-0.308041099,-1.178542017,-1.099255219,0.378291171,-0.903506579,-1.085548711,1.415143155,-1.279528901,-1.381676595,-1.280955347,1.271594547,-1.438587847,-1.528297402,-1.329931349,1.511844619,-0.138231353,0.285544459,0.162338758,-1.102418211,-0.77075857,-0.709183079,-0.377186694,1.861135524,0.771757104,7588.92,1
0.013569498,0.398322938,-0.79138002,0.469161476,-0.178822788,-1.239607718,-0.141322018,0.046043,-0.591918309,-0.747130213,0.676802526,-0.827065982,-0.586524748,-1.004207719,2.477523834,-0.874829674,-0.27275341,-0.243699005,1.79368422,0.447260894,0.166732698,0.106015829,0.033184995,-0.155928196,0.046485882,1.325210642,0.191716678,0.063388554,3807.8,1
-0.286988548,0.01650461,-0.61826596,0.540891691,-0.450213105,0.286101561,0.632049718,-0.07383191,0.341244767,-0.269945891,0.266794652,-0.745840332,2.32492622,-0.080870367,-0.248899584,-0.302272279,0.085152211,-0.004989852,0.340185491,-0.747278798,-0.046062243,0.202085966,0.308299548,0.396692198,-1.706882053,-1.021141063,-0.021527136,-1.02301821,14578.15,1
-0.896340219,-0.701315689,-0.535508343,0.948023039,-1.308642312,2.083634251,0.909847915,-0.113923166,-0.738094316,-0.504358883,1.06858864,-0.888684871,-0.169847006,-0.787968102,1.843215048,-0.89296753,-1.059680597,-0.96859922,0.797378926,-1.157772315,0.05281836,0.973022742,-1.051991377,-0.231802183,-0.585461504,0.940276599,1.64862565,-2.306352688,6786.46,1
-0.21991035,-0.051801318,-0.235518172,-0.376749666,-0.138554325,0.315025056,-0.165739407,0.112100767,0.032811617,-0.399474301,0.318076285,-0.412582289,-0.052515719,-0.492832125,-0.743359667,-0.420055862,-0.683159102,-0.194323947,0.226743076,0.02987869,0.217282019,0.93377526,-0.005396827,-0.016914386,-1.076958515,0.808155394,0.065178738,0.278371818,13991.4,1
-0.916797137,0.163878869,-0.443251368,0.256978028,-0.218435539,-0.621677909,-0.406514969,-0.155766872,0.173458712,-0.655147773,1.00864253,-1.327064303,0.227728953,-0.962910498,0.188120436,-1.265991934,-1.28737151,-1.337988105,0.029122598,-0.563520816,0.229154955,0.086466623,-0.265080417,0.379635816,0.246522974,-1.068558082,-1.341786165,2.299698472,19519.14,1
-0.751292598,-0.274566444,-0.161792314,0.743939029,-0.558235064,0.917513361,-0.094613041,0.026871406,-0.736347524,-0.44682161,1.084333187,-0.904774917,-0.469581823,-0.817433334,1.110323729,-0.991837394,-1.148637089,-1.041829619,0.359542975,-0.435885325,0.152064193,1.119936215,1.072590193,-0.386247491,-0.064340111,0.371871958,1.028989277,-1.404938872,11673.16,1
0.268283215,0.688191866,-0.795328142,1.275985068,0.752344808,-1.594456728,0.069748122,-0.138482186,-0.739416695,-0.841866124,1.216978698,-1.288043752,0.336342614,-1.325152052,-0.737506026,-0.211620616,0.304368036,0.61036945,-2.059401614,0.310054688,0.012435325,-0.577979253,-0.576125734,-0.0555944,2.550559787,1.091193093,0.618615404,1.054593873,5471.33,1
-0.592627101,0.124360306,-0.509214013,-0.167194793,-0.239665202,-0.185814789,-0.307858765,0.124502622,-0.189382653,-0.588918216,0.708655063,-0.782785696,1.131584887,-0.541477357,-1.012247726,-0.899104313,-1.013395704,-0.715505605,0.792596257,-0.225610149,0.282730501,1.104382347,-0.336751825,-0.442384254,-0.513419485,0.397711504,-0.264656775,-0.171245952,16076.02,1
0.433393305,0.447631706,-0.458386246,0.820505931,2.019139829,-0.735815159,0.823526056,-0.492105642,-0.781165281,-0.126192975,0.549145344,-0.153272171,-1.921086697,-0.900508204,-0.142601656,3.091454643,4.443379173,3.186114317,-3.272621098,0.063355408,-0.413232274,-0.231675436,-0.966957547,-0.596983542,2.101240128,1.037067444,-0.156611801,0.59392429,4257.53,1
-0.053340388,0.173174706,-0.554150053,0.682001661,-0.68357255,0.380711477,-0.632875618,-0.258520827,-0.188816972,-0.479314118,0.69870994,-0.647788757,-1.893004114,-0.525226938,0.554160744,-0.927747188,-0.694963924,-0.718745326,1.55975224,0.452938911,-0.253554447,0.467274929,1.065690498,0.136360653,-2.760064096,-0.786749619,0.313549827,-0.052409468,8237.52,1
-0.159766956,-0.072401973,0.111528459,-0.055442305,-0.224349717,-0.091893192,-0.175047241,-0.009655837,0.043156833,-0.269996916,0.433023445,-0.54322058,-0.84580842,-0.470868734,0.85903265,-0.488541103,-0.696317448,-0.458230656,-0.373581167,0.009312063,0.150426028,0.501920904,-0.13643885,0.233773491,0.41304289,0.124294278,-0.176731547,0.055238416,5851.27,1
0.920803429,0.377018017,-0.499924227,0.865263154,1.884555949,-0.676959018,1.171350639,-0.223455435,-0.745489319,-0.017775818,0.730498628,-0.068067547,-1.323774468,-0.936027867,-0.221578645,3.006732099,4.323104339,3.393323797,-2.834110382,-0.199890374,-0.151457917,-0.297788971,-0.536770688,-0.806995492,2.158672447,1.109061043,-0.227194966,0.273323356,19032.5,1
0.628310922,0.367930642,-0.758519272,1.113736741,0.456470023,0.097320168,-0.281936203,0.030690065,-0.411264085,-0.611063006,1.053503975,-1.206696078,0.793717633,-1.014984562,-2.074366395,-0.501611721,-0.590321288,-0.2089858,-0.717110952,0.247145115,0.009368128,-0.801256497,-0.11376134,-1.10491533,0.697683547,0.110964351,0.753553218,0.831107967,20408.85,1
-1.972361579,2.006667662,-2.170793741,2.339899274,-1.808966057,-1.160219304,-2.196403696,0.355067814,-1.905181007,-1.879836779,2.078712648,-1.678067985,1.022054796,-1.606347901,-0.482600516,-1.45771225,-1.33242519,-1.422525396,0.256310232,0.819147141,-1.122878384,0.889891704,1.35154844,-1.713270812,0.04171633,1.402099684,2.973061232,-3.580256184,21522.87,1
0.364873857,0.615133793,-0.741583941,1.169946164,1.011362124,-1.188886636,0.20401222,-0.129175423,-0.792461085,-0.6705745,1.436382392,-1.071997433,-0.018922235,-1.224534413,-1.218595617,0.186182954,0.715343115,1.545988881,-1.932186373,0.215086189,-0.010300832,-0.471422939,-0.589520011,-0.451485748,2.448834197,1.072154422,0.421195642,0.869647479,7384.99,1
0.980701384,0.461433571,-0.802254141,1.063156182,1.108080552,-0.68998439,0.164933963,-0.094990021,-0.899709827,-0.474734235,1.046327552,-0.637683779,-0.358068279,-1.31965427,-0.598963827,0.808400134,0.488936507,1.577366439,-1.940431809,0.17602276,-0.054528229,-0.763215696,-0.10025682,0.153946816,0.562585008,0.150340932,0.368861304,0.689958504,12729.31,1
-0.514006069,0.429906269,-0.527649418,0.990808655,-0.598670516,-0.378768711,-0.78834223,0.294652127,-1.287852159,-0.95376466,0.907271054,-1.190806551,1.324790618,-1.138692272,0.379349563,-1.469550362,-1.625685753,-1.52240046,1.538234005,0.859209144,0.444476486,0.642706794,-0.049799759,-0.010807368,-0.023477535,0.812322465,1.620297929,0.966747672,2026.25,1
0.853441744,-0.572223707,-0.298341526,-0.080686458,0.024161662,-0.214802065,0.459522589,-0.176580101,0.795094708,-0.047459244,-0.299682248,0.364231222,0.760666664,-0.283864166,1.278256313,0.221779065,0.604401775,0.759283999,-0.043596386,0.566502955,0.032360625,0.137223474,0.096677755,0.14821878,-0.395044769,-0.960017187,-0.179198386,0.008393488,23970.61,1
-0.997440057,0.209971198,-0.756601365,0.966048216,-0.96384017,0.634984278,-0.914496541,-0.652471924,-0.467587663,-0.924582062,0.778779988,-0.972602182,-0.365177054,-0.837469288,0.264914544,-1.007425649,-0.947862396,-1.096405168,0.831628056,-1.165032157,-0.393859755,-0.507680602,-7.091289056,1.193520696,-3.159030591,-0.332974477,2.713352353,-1.206408168,2130.19,1
0.894307957,-0.158510264,0.350792455,0.344295409,0.392467954,0.276146996,0.427132042,-0.100805119,0.047818377,0.529097707,0.276876243,0.243616395,-2.042633271,0.064114157,0.53006934,1.679127298,1.111949098,1.263089939,-1.674800912,-0.399059655,-0.110798701,-0.159332906,-0.067524919,-0.057526572,0.531275924,0.185817264,-0.213294447,0.04824499,13988.98,1
-0.666180945,1.046925876,-1.271049782,1.702992466,-1.112425773,-1.295747796,-1.469727928,0.785462352,-1.317312387,-1.683531317,2.106692895,-1.913138721,0.326977609,-1.725470666,0.511493555,-1.998482007,-2.02151249,-1.928237889,1.939164825,1.001826894,0.684737447,0.38363115,0.591200958,-0.317848461,-1.966509544,0.949769314,1.781060343,1.543784758,1271.79,1
-1.035540138,-0.136429054,-0.854182948,0.973290281,-0.415027749,-0.980639971,-0.998971072,0.469788395,-0.959478496,-1.132183269,1.406357509,-1.288402238,-1.417657163,-1.302341952,0.919370438,-1.45247703,-1.505007697,-1.329749727,1.636181852,-0.285886251,0.326660095,0.099469574,-0.428015949,-0.849597845,-0.028023811,-0.245227448,1.517011833,0.551752601,3387.11,1
-0.627504933,-1.285371882,0.581514474,-0.374512899,0.737809195,0.060059327,0.387952878,-0.386007841,0.402263211,0.751842164,-1.329276313,0.382901865,-0.495422969,0.443687693,-0.061541951,0.093820493,0.486425891,0.558070409,-1.557192518,-2.724468303,-0.14368465,-0.697565872,-0.52412726,-0.381772445,-0.191744681,-1.204915712,0.510360856,-0.071701765,6978.78,1
-1.094090969,1.061051909,-1.14627103,1.569981825,-1.501723596,-0.717395684,-1.292894962,0.733716525,-2.206655169,-1.713998271,1.602625013,-1.699475989,0.595846331,-1.588367618,0.529151106,-2.099769835,-2.333119256,-2.340738266,2.479577009,0.999652238,0.6709509,0.244815745,-0.354967473,1.296365755,0.022633789,0.57493873,1.949096738,1.514394254,15279.22,1
